date,h2,delta_alpha,kappa1,S_nta
2011-08-06,1.141626539541777,0.6957349199717306,0.083243115455044,0.0948061428198267
2011-08-07,1.1559463646160237,0.7564751516807959,0.0831955135256668,0.0948296398042201
2011-08-08,1.1703702975608044,0.7300116881037688,0.0831278678293335,0.0947999629974518
2011-08-09,1.1794663174929874,0.5037719814694093,0.0830567576371831,0.0947463917085858
2011-08-10,1.1594373054077376,0.7617334671260103,0.0829804124788732,0.094680024880959
2011-08-11,1.1606721844000396,0.5931602976016634,0.0829123396054713,0.094623515081627
2011-08-12,1.1421693236210253,0.653408455222845,0.0828449497480983,0.0945881685160442
2011-08-13,1.1468333159703978,0.718846534491945,0.08277937814031,0.0945625388863228
2011-08-14,1.1583456592928467,0.627731754286124,0.0827111472583165,0.0945135800501423
2011-08-15,1.1722833455233668,0.7024429971624144,0.0826186002284425,0.0944427020929477
2011-08-16,1.1844144665325345,0.6636274967025848,0.0825297000554451,0.094370919160342
2011-08-17,1.1968311761625523,0.3843247843173856,0.0824320021414595,0.0942729859539768
2011-08-18,1.1776522408836114,0.6429424387755773,0.0823552013422166,0.0942027376080648
2011-08-19,1.1749366243204638,0.5326182083640134,0.0822955578198787,0.0941542422231866
2011-08-20,1.1542479007827378,0.6114548459696145,0.0822522837774893,0.094125938900596
2011-08-21,1.1574619207058685,0.7209352953346588,0.0821913809862562,0.0940892213776786
2011-08-22,1.165453018993059,0.6255640624710779,0.0821312865376064,0.0940586810576172
2011-08-23,1.1808940817942197,0.6639913993954281,0.0820660698846921,0.0940157597667186
2011-08-24,1.196668354049347,0.67691769597619,0.0820067205588322,0.0939845899914368
2011-08-25,1.207707250436409,0.4474582231796198,0.0819620142092514,0.0939451907858582
2011-08-26,1.1900214387646406,0.76592240148846,0.0819031460606015,0.0939018719513558
2011-08-27,1.1922170264958416,0.6386172485058133,0.0818661837600924,0.0938792620543198
2011-08-28,1.1733458496274694,0.7260951030382152,0.081817220106242,0.0938444883057245
