start_date_time,AATB,JUNG,KERG,MOSC,NEWK,OULU,SOPO,THUL,JUNG1,MXCO,APTY,ATHN,FSMT,INVK,NAIN,PSNM,BKSN
2021-08-23,1429.59,165.7,239.04,228.14,99.8,113.11,328.78,130.58,408.07,229.86,182.91,56.14,230.23,203.49,226.66,619.77,126.57
2021-08-24,1420.67,165.62,237.02,226.57,99.34,112.08,325.41,129.13,407.95,228.69,181.13,55.92,227.84,201.07,224.62,617.66,125.97
2021-08-25,1423.34,166.06,236.5,226.28,99.73,111.84,324.52,128.55,409.73,229.27,180.6,56.04,226.83,200.21,224.26,618.76,126.12
2021-08-26,1421.68,165.41,237.26,225.9,99.72,111.73,323.95,129.16,407.55,229.43,180.1,56.03,227.3,200.83,224.44,618.71,126.17
2021-08-27,1428.36,166.08,235.68,226.03,100.03,111.68,324.67,129.22,409.65,229.9,179.89,56.18,227.99,201.1,224.99,619.42,126.32
2021-08-28,1432.43,166.81,236.22,227.36,99.45,111.81,324.07,129.18,410.82,230.12,180.74,56.37,227.85,200.74,225.34,619.76,126.55
2021-08-29,1419.53,163.93,235.88,225.62,98.79,111.44,322.83,128.88,402.36,228.63,179.98,56.09,227.66,200.45,224.26,617.54,125.87
2021-08-30,1408.0,163.8,234.8,224.47,98.29,111.03,320.62,128.08,399.73,227.55,179.32,55.83,226.47,199.75,223.13,615.71,125.29
2021-08-31,1413.91,164.79,235.93,225.49,98.7,111.56,321.52,128.49,401.14,228.4,181.04,55.86,226.61,199.83,223.86,617.59,125.64
2021-09-01,1413.07,164.84,235.76,226.18,98.75,111.87,322.84,128.94,402.39,228.49,181.93,55.85,226.91,200.54,224.6,618.75,125.9
2021-09-02,1420.88,165.35,236.35,227.26,99.33,112.18,324.03,129.29,405.9,228.61,182.93,56.01,227.22,200.93,225.25,619.4,126.54
2021-09-03,1421.02,165.68,237.6,226.87,99.39,112.25,324.15,129.04,408.06,228.63,182.81,56.07,226.88,200.54,225.04,620.12,126.84
2021-09-04,1420.0,165.63,238.46,227.19,99.26,112.18,324.96,128.94,408.69,228.65,182.27,56.15,226.86,200.55,224.9,619.49,126.84
2021-09-05,1419.95,165.55,238.04,226.46,99.04,112.1,324.1,129.52,408.19,228.72,182.17,56.03,227.19,200.73,225.0,618.29,126.83
2021-09-06,1423.24,165.77,237.67,227.1,99.24,112.13,324.28,129.89,409.38,228.9,182.84,56.01,227.95,201.67,225.37,618.08,126.73
2021-09-07,1424.11,165.84,237.28,226.69,99.51,112.52,324.13,130.07,409.4,228.65,183.47,56.08,227.78,201.97,225.39,618.12,126.79
2021-09-08,1420.17,165.39,235.71,225.31,99.12,111.73,321.88,129.46,408.5,228.46,182.83,55.97,226.7,200.75,224.76,617.98,125.97
2021-09-09,1426.68,165.88,236.36,225.91,99.24,112.06,321.81,129.46,410.27,228.77,183.01,56.16,226.89,201.32,224.01,617.35,126.82
2021-09-10,1421.55,165.69,237.58,226.26,99.77,112.41,323.66,130.08,409.27,229.08,182.99,56.1,228.04,202.44,225.05,617.31,126.86
2021-09-11,1421.33,165.92,237.34,226.19,99.78,112.29,323.73,129.89,407.86,229.59,182.83,56.2,227.54,202.04,225.31,618.04,127.46
2021-09-12,1414.93,165.09,235.29,225.35,99.0,111.66,323.93,129.45,407.0,228.27,181.87,56.05,226.75,200.92,224.63,618.08,125.96
2021-09-13,1421.42,165.73,237.71,226.79,98.96,112.33,323.2,129.73,409.21,228.59,183.22,56.2,227.6,201.76,224.25,618.75,126.83
2021-09-14,1428.89,166.66,238.7,228.16,99.66,112.41,325.34,130.64,411.6,229.67,183.65,56.46,229.12,203.16,226.24,618.65,127.28
2021-09-15,1417.7,165.99,238.55,227.79,99.73,112.37,326.04,130.26,408.97,230.04,182.46,56.32,229.14,202.53,225.67,618.17,127.04
2021-09-16,1400.83,165.8,238.81,227.17,99.4,112.61,325.56,130.55,407.59,229.77,182.73,56.27,228.79,202.91,225.87,617.47,126.86
2021-09-17,1403.65,167.29,239.29,228.38,99.9,112.88,326.3,131.05,410.94,230.45,182.55,56.41,229.3,203.46,225.95,620.05,127.63
2021-09-18,1402.56,166.17,236.49,226.49,98.98,111.72,322.92,129.71,409.03,228.49,180.85,56.19,227.55,202.26,223.47,618.79,126.79
2021-09-19,1396.45,163.64,236.33,225.44,98.92,111.57,320.87,129.2,398.98,227.86,179.98,55.92,226.73,200.92,223.63,617.13,126.16
2021-09-20,1390.34,164.03,236.46,224.84,98.81,111.6,320.53,129.36,393.35,227.76,179.74,55.89,226.62,201.03,223.45,617.15,125.95
2021-09-21,1388.54,164.33,236.0,225.42,98.61,111.57,320.83,129.12,393.35,227.84,180.24,55.78,225.92,200.85,222.17,616.43,126.28
2021-09-22,1395.37,164.76,235.48,225.65,98.72,111.07,321.36,128.46,395.08,228.34,179.95,55.93,225.53,200.25,222.7,616.8,126.98
2021-09-23,1392.45,164.46,235.12,225.81,98.51,111.47,321.71,128.46,395.24,228.11,180.87,55.98,225.41,200.24,223.02,615.44,126.99
2021-09-24,1383.44,163.75,235.53,225.45,98.49,111.17,319.73,127.83,395.02,227.36,180.83,55.86,224.21,199.48,222.1,614.48,126.59
2021-09-25,1380.81,163.7,234.46,224.7,98.38,110.89,318.41,127.74,396.26,227.45,180.6,55.82,224.07,199.36,221.42,613.94,126.82
2021-09-26,1378.4,163.57,232.97,224.48,98.31,110.54,318.98,127.8,395.92,227.14,179.65,55.79,223.96,199.06,221.08,612.33,126.25
2021-09-27,1378.93,163.2,233.83,223.81,98.36,110.28,320.27,127.67,394.61,227.21,178.34,55.67,224.54,199.71,221.32,613.98,126.38
2021-09-28,,163.36,235.0,224.11,98.56,110.29,319.97,127.47,396.28,227.53,178.0,55.77,224.1,198.87,221.14,615.46,126.59
2021-09-29,1390.47,164.0,234.33,224.4,98.92,110.67,320.69,127.91,397.13,227.78,178.75,55.83,225.15,199.23,222.54,616.26,126.65
2021-09-30,1388.37,163.85,235.53,224.75,99.02,111.11,321.11,127.99,396.83,228.02,179.41,55.96,225.58,200.07,222.99,616.69,126.67
2021-10-01,1389.11,164.42,233.79,224.29,98.88,110.73,318.74,127.77,398.4,227.85,179.27,56.03,225.22,199.62,222.39,617.95,126.84
2021-10-02,1385.74,164.35,235.39,224.83,98.99,110.87,318.94,127.7,399.17,227.63,179.33,56.03,224.44,198.67,222.56,617.29,126.93
2021-10-03,1396.05,163.39,236.86,225.9,99.19,111.37,321.8,128.56,397.43,228.19,180.06,56.17,227.13,200.56,223.83,619.08,127.36
2021-10-04,1400.92,163.94,236.17,226.63,99.2,111.49,322.52,129.13,397.3,228.89,180.82,56.3,227.68,201.55,224.47,619.49,127.61
2021-10-05,1403.56,164.95,236.77,227.34,99.3,112.25,324.22,129.78,396.76,229.36,181.99,56.21,228.39,202.52,225.46,619.64,127.64
2021-10-06,1399.74,165.02,237.54,227.37,99.84,112.07,324.4,129.5,395.53,229.38,181.66,56.33,228.42,202.12,225.68,621.37,127.5
2021-10-07,1397.41,165.42,237.18,226.9,99.5,111.65,322.99,129.02,398.06,228.74,181.46,56.24,227.58,201.44,224.96,619.55,127.08
2021-10-08,1396.68,166.19,237.7,227.06,99.42,112.08,323.71,129.64,398.23,228.68,181.71,56.04,228.46,202.33,225.46,619.35,126.71
2021-10-09,1399.7,167.41,238.14,228.02,99.71,112.27,324.08,129.96,401.31,229.26,181.77,56.13,229.97,203.4,226.02,620.42,127.1
2021-10-10,1393.58,166.92,236.39,227.75,99.45,112.38,322.97,130.15,399.88,229.29,182.84,56.05,228.45,202.73,224.69,618.71,126.65
2021-10-11,1395.9,166.65,236.2,227.27,99.68,111.75,323.33,128.74,399.55,229.55,181.84,56.22,227.65,201.01,223.2,620.16,126.92
2021-10-12,1386.92,165.67,235.13,226.31,99.01,111.06,319.66,127.63,397.14,228.68,180.92,56.23,224.96,199.18,221.71,617.44,126.47
2021-10-13,1393.05,165.34,236.01,226.38,98.84,111.46,320.5,128.19,395.72,229.02,181.24,56.19,225.88,199.89,221.9,618.62,126.6
2021-10-14,1397.63,166.6,237.49,227.72,99.43,112.17,322.06,128.91,398.3,229.69,182.64,56.24,227.81,201.17,223.98,618.54,126.4
2021-10-15,1396.71,166.48,236.62,228.28,99.87,112.88,323.87,129.69,398.27,230.6,184.03,56.32,228.93,202.51,225.65,620.09,126.53
2021-10-16,1388.64,165.5,234.91,226.68,98.74,112.47,320.85,128.56,396.37,228.91,183.52,56.01,227.53,201.37,224.13,615.69,125.98
2021-10-17,1388.45,165.3,233.39,225.86,98.84,111.26,318.35,127.56,395.94,227.85,182.12,55.99,225.41,199.8,222.12,615.83,126.16
2021-10-18,1388.8,164.97,233.39,226.03,99.29,111.25,320.37,126.97,395.36,228.09,181.11,55.82,225.28,198.92,222.13,612.57,125.85
2021-10-19,1394.98,165.19,234.87,227.04,99.28,111.6,321.3,127.77,396.21,228.38,181.48,55.97,225.61,199.49,223.06,613.39,126.18
2021-10-20,1386.79,164.61,234.74,226.01,99.16,111.29,322.26,128.55,395.35,227.64,181.71,55.78,225.97,199.57,223.28,613.24,125.83
2021-10-21,1386.83,164.62,235.0,226.46,99.14,111.91,321.12,128.55,394.49,227.45,182.32,55.76,225.79,199.23,223.45,613.71,125.79
2021-10-22,1383.63,165.28,235.84,227.23,99.1,112.0,322.25,128.95,396.28,227.45,181.96,55.71,226.22,199.84,223.7,614.1,125.77
2021-10-23,1383.95,165.77,236.32,227.87,99.59,112.2,323.29,129.59,397.97,228.02,182.07,55.88,227.09,201.09,224.38,615.6,126.25
2021-10-24,1389.55,165.62,236.39,228.18,99.5,112.3,323.34,129.77,399.34,228.52,182.28,55.95,228.01,201.48,225.0,615.4,126.81
2021-10-25,1384.11,165.46,235.76,226.68,99.18,111.7,321.8,129.48,398.35,,181.69,55.88,227.29,200.7,224.57,614.66,126.39
2021-10-26,1383.17,165.16,235.65,225.79,99.14,111.55,322.06,128.37,397.27,227.5,180.66,55.77,226.56,200.17,224.0,615.34,126.04
2021-10-27,1384.36,164.98,235.92,226.13,99.13,111.19,322.58,128.17,397.33,227.51,179.89,55.84,226.07,199.69,223.16,616.01,126.14
2021-10-28,1394.58,164.99,237.56,226.84,99.22,112.02,326.32,129.22,398.68,228.17,180.58,55.88,228.36,201.24,225.09,615.16,126.61
2021-10-29,1392.32,164.92,237.69,226.63,99.24,111.8,323.42,129.05,399.3,228.36,180.5,56.01,227.46,200.69,224.33,614.93,126.98
2021-10-30,1391.02,165.15,237.17,226.8,99.89,112.09,324.46,129.77,398.83,228.6,180.66,56.04,228.15,201.18,224.87,615.67,126.93
2021-10-31,1391.6,165.72,235.85,225.99,99.38,110.97,321.46,128.47,399.5,228.52,178.54,56.03,225.87,199.44,222.55,617.04,126.35
2021-11-01,1383.23,164.67,233.95,225.55,98.93,110.91,319.16,128.34,396.0,227.91,178.21,55.96,225.71,199.06,222.35,615.72,125.95
2021-11-02,1380.81,164.75,233.54,224.82,98.4,110.38,317.62,127.37,394.19,227.46,178.42,55.68,224.2,197.83,222.24,615.82,125.85
2021-11-03,1379.67,163.71,233.83,223.75,98.39,109.9,317.78,127.12,394.46,227.42,178.5,55.61,223.64,197.31,221.71,616.37,125.41
2021-11-04,1334.38,157.28,221.09,213.02,94.47,104.67,293.61,120.32,374.32,220.95,170.26,54.24,209.15,184.15,210.94,610.03,120.81
2021-11-05,1334.54,160.25,225.54,217.03,95.61,106.76,302.66,123.4,380.75,222.93,173.79,54.95,217.0,192.13,215.2,609.98,122.52
2021-11-06,1347.6,162.7,229.17,221.55,97.24,109.04,308.3,125.46,386.46,225.28,178.08,55.39,220.35,195.45,218.62,614.19,124.31
2021-11-07,1358.92,163.97,232.16,223.93,97.86,110.09,312.6,126.41,389.64,226.47,179.34,55.69,221.44,197.33,220.12,616.18,125.47
2021-11-08,1360.85,164.32,233.24,224.72,98.23,110.32,314.45,127.12,390.83,226.91,179.13,55.71,222.22,198.18,221.06,615.91,125.51
2021-11-09,1368.96,163.91,234.31,225.2,98.52,110.46,316.82,127.7,392.13,228.0,179.35,55.85,223.33,199.26,222.02,616.53,126.27
2021-11-10,1372.88,164.06,234.51,225.46,99.01,110.9,319.25,128.59,392.84,228.48,180.68,55.94,223.8,199.48,221.99,617.55,126.07
2021-11-11,1373.93,165.52,235.22,226.28,99.39,111.59,321.71,129.29,394.73,229.01,181.4,56.12,224.85,200.7,223.46,619.44,126.22
2021-11-12,1376.01,165.9,235.39,227.12,99.4,111.83,321.53,129.42,395.86,228.88,181.1,56.24,225.16,201.14,224.27,618.68,126.34
2021-11-13,1375.26,165.97,236.35,226.54,99.59,111.56,321.65,129.32,394.89,228.51,180.43,56.13,225.5,201.08,224.11,618.8,125.95
2021-11-14,1377.1,165.67,235.62,226.69,99.53,111.71,321.7,129.75,394.68,228.51,180.3,56.04,225.09,201.14,225.05,617.89,126.22
2021-11-15,1372.09,164.98,235.56,226.37,99.67,111.4,322.33,129.36,393.62,228.44,179.8,56.1,225.03,201.3,224.14,617.86,126.76
2021-11-16,1371.22,165.82,234.76,225.94,99.52,111.45,321.11,129.1,394.09,228.31,179.45,56.01,225.05,201.09,224.14,617.41,126.27
2021-11-17,1374.78,165.43,234.18,225.64,98.93,111.14,320.21,128.88,393.36,227.95,178.93,55.87,224.57,200.61,223.05,616.63,125.9
2021-11-18,1372.33,165.22,234.07,226.04,98.77,111.45,319.01,128.73,392.92,227.6,179.76,56.0,224.05,200.53,222.62,617.48,125.97
2021-11-19,1368.14,164.73,234.57,226.56,99.05,111.65,319.18,128.71,391.87,228.09,180.67,55.9,223.74,200.36,222.04,618.72,126.46
2021-11-20,1364.68,164.57,233.85,227.12,98.75,111.38,318.14,128.41,391.51,226.87,180.51,55.97,222.86,199.82,222.08,617.65,126.43
2021-11-21,1365.12,165.1,234.54,226.25,98.68,111.07,317.87,128.39,392.74,226.82,180.11,55.67,221.96,199.28,221.91,616.68,126.23
2021-11-22,1367.03,165.54,234.76,226.29,98.98,111.16,318.04,128.25,393.81,227.56,180.01,55.81,221.86,199.68,221.76,617.07,126.09
2021-11-23,1370.57,165.34,235.37,226.56,99.5,111.17,319.75,128.55,393.58,227.65,180.19,55.78,222.96,200.1,221.78,616.09,126.12
2021-11-24,1375.62,166.16,236.38,226.64,99.44,111.07,321.57,128.73,395.12,228.52,180.69,55.98,223.48,200.53,222.29,617.8,126.62
2021-11-25,1381.87,167.53,238.47,228.17,100.09,112.17,324.74,129.89,398.86,229.58,182.35,56.31,224.65,201.92,223.74,619.15,127.64
2021-11-26,1388.27,167.44,238.41,229.07,100.43,112.62,326.77,130.3,398.27,229.89,183.25,56.21,225.21,202.4,223.48,619.03,127.89
2021-11-27,1391.21,167.92,236.88,228.74,100.42,111.93,325.86,129.63,398.4,229.77,182.1,56.13,224.29,201.79,223.37,618.92,127.49
2021-11-28,1384.12,167.16,237.76,228.91,100.28,111.94,325.09,129.55,395.34,229.24,181.81,56.03,224.32,202.22,223.96,619.02,127.43
2021-11-29,1384.6,166.28,236.95,228.82,100.15,111.9,322.96,129.9,389.75,229.11,181.73,55.94,223.98,201.62,224.01,618.57,126.86
2021-11-30,1384.72,165.17,237.96,230.86,100.16,111.87,325.59,129.3,390.48,229.34,182.02,56.16,223.86,201.64,223.73,619.48,127.59
2021-12-01,1386.33,166.61,235.22,228.8,99.97,111.06,323.96,128.81,395.33,229.59,181.69,56.35,223.26,200.78,222.98,619.91,128.29
2021-12-02,1379.24,166.14,235.74,227.0,99.45,110.81,322.47,128.56,394.13,229.0,180.63,56.03,221.99,200.06,222.02,619.22,127.38
2021-12-03,1378.28,164.68,235.81,226.27,99.06,110.38,320.93,128.35,390.66,228.44,179.78,55.9,221.67,200.55,221.4,618.46,126.88
2021-12-04,,164.49,233.98,226.04,99.1,110.71,320.42,129.21,390.69,228.52,179.63,55.92,222.54,200.39,223.21,618.83,126.87
2021-12-05,1380.94,165.93,234.72,225.87,99.17,110.51,320.98,128.99,394.12,228.4,178.69,55.88,222.21,199.72,221.79,618.03,126.89
2021-12-06,1379.9,165.25,235.12,225.38,99.14,110.5,321.91,128.86,392.7,228.37,179.1,56.04,222.47,199.66,222.6,617.87,126.51
2021-12-07,1381.52,164.7,235.29,225.25,99.35,111.28,321.12,129.7,391.18,228.61,179.96,56.26,222.99,200.36,222.88,619.24,127.12
2021-12-08,1377.77,166.04,236.15,225.71,99.85,111.29,322.7,129.83,394.38,229.09,180.37,56.17,224.06,201.74,223.72,618.47,127.5
2021-12-09,1378.16,165.92,236.94,225.28,100.16,111.29,323.39,130.28,389.7,229.62,180.74,56.13,224.06,201.72,224.68,619.5,127.37
2021-12-10,1381.27,166.77,237.14,225.92,100.1,111.75,325.9,130.94,392.55,230.05,181.04,56.31,225.36,203.47,225.55,619.54,127.6
2021-12-11,1373.56,165.01,235.97,224.7,99.27,111.02,322.32,130.2,390.34,230.52,179.47,55.95,223.82,202.3,223.36,617.34,126.74
2021-12-12,1373.41,164.36,235.41,223.69,99.4,110.89,321.81,129.64,389.77,228.35,179.41,55.98,222.59,201.26,222.12,616.89,126.23
2021-12-13,1379.09,165.18,235.37,224.45,99.82,111.31,322.73,130.78,392.34,228.52,180.42,56.14,223.85,202.81,223.17,617.91,126.62
2021-12-14,1376.1,164.89,236.34,223.26,99.38,111.07,322.01,129.78,391.51,228.93,180.11,56.13,222.73,201.89,222.43,618.13,126.87
2021-12-15,1375.78,165.18,235.16,223.45,99.22,111.28,321.27,129.45,393.2,228.63,180.26,56.16,222.32,201.68,223.05,618.79,127.35
2021-12-16,1374.77,165.2,235.5,224.74,99.14,111.76,322.23,129.67,393.21,229.02,180.79,56.06,222.55,201.61,222.18,618.14,127.29
2021-12-17,1372.75,165.29,235.24,226.26,99.4,111.64,322.82,129.68,393.89,228.7,179.86,56.09,222.77,201.24,222.74,618.18,127.43
2021-12-18,1372.58,165.52,236.97,226.88,99.56,112.1,322.04,130.01,394.68,228.56,180.5,56.18,223.01,201.68,223.32,617.9,127.66
2021-12-19,1373.18,165.96,236.26,227.82,99.31,112.27,320.88,129.47,395.15,228.21,180.12,56.07,222.85,200.98,223.44,616.53,127.28
2021-12-20,1374.18,165.24,235.52,225.99,99.22,111.21,319.62,127.85,393.36,226.98,178.42,55.92,220.69,198.62,221.35,614.66,126.74
2021-12-21,1368.55,165.07,234.99,225.48,99.08,111.41,319.86,127.57,393.22,227.57,178.26,55.83,221.05,198.81,221.51,615.6,125.56
2021-12-22,1370.94,165.36,233.06,225.23,99.18,111.35,319.31,127.97,394.07,228.12,179.55,55.98,220.62,199.4,221.12,617.2,126.32
2021-12-23,1368.48,164.51,232.9,224.4,99.02,111.21,319.63,127.62,391.92,227.63,180.55,55.89,220.72,199.07,220.73,616.53,126.44
2021-12-24,1367.16,164.53,234.36,224.19,98.6,111.11,318.56,127.46,392.17,227.4,180.4,55.8,220.58,199.03,219.16,616.27,126.36
2021-12-25,1368.23,165.66,235.04,225.32,98.94,111.4,320.49,127.96,394.88,228.15,180.19,55.84,221.08,199.64,220.53,616.44,126.18
2021-12-26,1376.85,166.22,236.49,225.76,99.23,111.8,322.66,128.39,396.18,229.01,180.8,56.05,221.82,199.54,221.25,616.49,126.17
2021-12-27,1379.89,166.55,237.25,225.76,99.55,111.8,324.81,128.89,396.66,229.24,180.56,56.14,222.54,200.08,221.94,616.01,126.15
2021-12-28,1373.98,164.29,235.69,223.81,99.05,111.0,323.37,128.1,390.87,228.72,179.3,56.03,220.91,199.29,220.82,616.25,126.31
2021-12-29,1373.37,162.52,235.69,223.9,98.92,111.09,322.21,128.52,387.36,228.32,179.36,56.09,221.77,200.34,221.43,616.15,126.08
2021-12-30,1370.53,162.77,235.86,223.94,98.96,110.97,321.93,128.36,388.22,228.34,179.33,56.07,221.72,200.24,221.43,614.3,125.76
2021-12-31,1375.04,163.98,236.31,225.17,99.22,111.48,322.52,129.45,391.32,228.86,180.17,56.08,222.38,201.43,222.2,616.24,126.78
2022-01-01,1373.1,164.32,235.41,224.06,98.72,110.53,321.4,128.07,392.03,228.64,179.46,55.95,220.64,200.07,220.96,616.51,126.51
2022-01-02,1367.47,163.74,234.7,222.95,98.26,110.05,319.28,127.84,390.53,227.48,178.96,55.74,219.76,199.63,220.09,614.75,125.93
2022-01-03,1368.88,163.95,235.38,224.35,98.99,110.6,320.78,128.44,390.54,227.88,180.0,55.76,220.59,200.55,221.77,614.23,126.27
2022-01-04,1372.85,164.4,235.85,224.44,99.0,111.0,319.94,128.8,392.19,227.75,180.34,55.85,221.13,200.58,222.75,,126.44
2022-01-05,1376.11,165.78,236.66,225.2,99.41,111.76,320.88,129.63,394.65,228.57,181.93,55.9,222.34,200.93,224.13,616.27,126.12
2022-01-06,1376.68,166.89,237.04,225.56,99.69,112.08,320.51,129.72,397.32,228.95,182.34,56.08,221.99,200.5,222.84,616.81,126.06
2022-01-07,1376.64,166.01,236.37,225.34,99.61,111.66,322.19,129.77,394.96,229.39,181.48,56.21,222.81,201.94,223.65,616.76,126.09
2022-01-08,1380.06,166.27,237.95,225.86,99.9,112.18,324.86,130.3,395.26,230.28,182.24,56.29,224.12,203.12,224.2,619.89,126.54
2022-01-09,1376.72,165.36,234.68,223.21,98.66,110.68,319.75,128.64,392.65,228.21,179.7,,221.08,200.75,221.14,619.62,126.39
2022-01-10,1373.17,165.39,234.48,222.12,98.86,110.38,318.83,128.5,390.84,227.97,178.44,,219.56,199.59,221.22,617.35,126.11
2022-01-11,1374.98,165.54,234.72,221.39,99.37,110.44,320.82,129.02,391.9,227.99,178.41,55.99,220.29,200.02,222.76,617.34,126.17
2022-01-12,1370.96,165.31,234.5,221.43,99.36,110.79,322.08,128.84,392.09,227.93,179.98,55.86,220.66,199.88,222.28,615.78,126.1
2022-01-13,1370.59,164.01,234.29,221.81,99.05,111.44,319.85,128.4,390.25,227.59,181.43,55.48,219.27,199.07,221.35,616.1,126.47
2022-01-14,1368.98,164.6,234.22,223.24,99.34,111.52,318.51,128.37,391.1,228.18,180.95,55.41,218.88,198.97,220.92,617.53,127.01
2022-01-15,1374.68,166.54,234.94,224.63,100.2,111.66,321.83,129.34,395.95,229.52,181.0,55.52,220.61,200.73,222.22,,128.7
2022-01-16,1376.05,166.06,235.56,223.66,99.76,111.58,320.49,129.1,393.96,228.41,181.17,55.37,220.13,200.01,221.88,,128.33
2022-01-17,1376.38,165.29,235.57,224.1,99.67,111.45,320.7,128.56,392.17,227.92,180.39,55.31,219.52,199.46,220.91,614.92,128.0
2022-01-18,1379.04,166.12,235.08,222.73,99.88,111.05,320.05,128.97,395.37,229.24,179.94,55.43,220.25,199.74,220.14,617.74,128.38
2022-01-19,1377.56,165.67,233.98,221.26,98.93,110.95,317.69,128.14,394.23,228.23,179.82,55.46,218.26,198.15,218.79,618.36,128.05
2022-01-20,1384.91,165.07,235.07,222.17,99.07,111.62,320.08,129.09,391.9,229.01,180.53,55.42,218.77,199.2,219.89,,128.42
2022-01-21,1387.36,166.02,234.91,223.21,99.38,111.82,320.82,129.21,394.27,228.86,179.99,55.29,220.11,199.84,220.54,,128.64
2022-01-22,1388.37,166.26,235.4,222.04,99.52,111.05,318.33,128.85,394.85,229.09,178.55,55.44,219.26,198.69,220.1,,128.22
2022-01-23,1385.17,165.75,234.53,220.69,99.55,110.7,320.03,129.4,394.26,228.77,177.8,55.41,220.17,199.02,221.07,,128.3
2022-01-24,1388.69,166.52,236.27,221.7,99.88,111.48,322.08,129.14,396.02,229.0,179.88,55.17,220.54,199.12,221.51,,128.19
2022-01-25,1379.65,165.75,234.56,220.92,99.48,111.25,320.79,128.52,394.7,228.72,179.84,,219.21,198.04,220.53,,127.49
2022-01-26,1361.65,164.01,233.05,218.88,98.71,110.12,318.45,127.61,390.08,227.74,178.13,,217.86,197.48,219.15,614.0,126.81
2022-01-27,1355.09,162.61,232.01,218.07,98.4,109.86,316.79,126.93,386.58,226.72,177.51,,216.26,196.73,218.38,612.83,126.55
2022-01-28,1361.38,162.13,231.94,218.2,98.12,109.91,316.21,127.05,385.35,226.62,177.51,,216.37,197.33,218.08,612.23,126.81
2022-01-29,1362.65,162.73,231.88,218.72,98.59,110.12,317.38,127.88,386.84,227.45,178.53,,217.44,197.93,219.65,613.53,127.65
2022-01-30,1365.82,162.83,232.27,219.1,98.78,110.34,317.68,127.9,387.12,227.73,178.64,,217.08,197.71,218.82,614.1,127.42
2022-01-31,1374.99,164.14,234.46,222.37,99.28,111.04,319.64,128.84,389.53,228.65,179.09,55.42,218.71,198.78,220.26,616.28,128.68
2022-02-01,1369.6,162.73,234.31,224.83,99.06,111.41,320.1,129.04,384.62,228.32,179.69,55.84,220.12,200.11,220.88,613.82,127.62
2022-02-02,1365.51,160.42,232.41,221.94,97.94,110.19,314.72,127.98,374.57,227.28,177.94,55.93,217.78,198.28,217.48,612.03,126.19
2022-02-03,1378.18,163.21,232.99,222.38,97.88,110.19,315.37,127.78,382.25,227.75,177.59,55.19,217.77,198.22,218.1,615.55,127.06
2022-02-04,1379.35,164.61,231.25,222.44,98.28,110.33,315.45,128.32,385.83,228.26,178.02,55.11,217.58,197.91,219.9,615.66,127.57
2022-02-05,1372.76,163.96,231.77,222.54,98.44,110.19,314.97,127.88,384.32,227.69,177.75,55.32,217.51,197.79,219.26,612.95,127.38
2022-02-06,1371.84,163.46,232.36,222.7,98.73,110.72,315.81,128.28,383.29,227.79,178.35,55.79,217.26,198.05,220.17,611.49,127.76
2022-02-07,1373.21,163.12,234.18,222.9,98.98,110.86,317.14,129.07,383.44,228.26,178.49,55.93,218.24,199.33,221.78,614.7,127.8
2022-02-08,1380.55,164.56,234.67,224.54,99.36,111.12,319.64,129.2,388.54,228.87,178.84,56.2,219.36,200.24,220.88,616.21,128.14
2022-02-09,1381.58,165.26,235.78,225.31,99.38,111.4,319.51,129.67,391.27,228.97,181.19,56.04,219.65,199.95,220.87,616.35,127.84
2022-02-10,1383.3,165.21,233.81,224.73,99.05,110.96,317.01,128.52,391.49,228.52,180.84,56.14,218.44,198.82,219.21,618.2,127.49
2022-02-11,1386.57,165.92,234.2,225.76,99.83,111.52,320.56,129.66,391.22,229.39,181.6,56.18,219.84,199.95,221.58,617.49,127.81
2022-02-12,1379.86,165.61,233.15,224.93,99.02,111.09,318.18,129.0,389.79,228.22,180.54,55.89,218.34,198.81,220.5,615.27,127.04
2022-02-13,1370.12,164.73,231.88,223.43,98.05,110.31,316.22,128.37,388.11,226.4,179.36,55.58,217.26,198.4,219.92,614.43,126.52
2022-02-14,1369.84,164.65,232.48,222.46,98.28,109.9,316.46,128.28,387.46,226.36,178.77,55.55,216.98,198.1,219.26,613.68,126.51
2022-02-15,1371.85,163.89,232.73,222.64,98.5,110.0,318.39,128.51,383.5,226.83,178.41,55.63,217.61,198.34,220.51,614.37,126.93
2022-02-16,1374.59,163.07,234.5,223.58,98.53,110.16,318.45,128.99,383.25,227.75,178.86,55.86,218.9,198.95,221.54,615.63,127.45
2022-02-17,1377.66,161.97,233.96,224.51,98.28,110.25,317.85,128.36,381.67,227.91,179.05,55.83,218.05,198.51,220.04,615.62,127.35
2022-02-18,1380.16,163.31,233.01,224.6,98.33,109.79,319.29,128.46,385.68,228.36,179.68,55.84,219.04,199.2,220.4,615.4,127.38
2022-02-19,1377.6,164.55,233.96,224.99,99.02,109.8,319.86,128.09,389.29,228.49,180.68,55.77,218.0,198.53,220.9,612.74,126.76
2022-02-20,1375.55,163.56,232.55,224.63,98.71,109.3,318.74,128.04,386.3,228.07,179.91,55.75,218.34,198.62,220.48,614.62,126.46
2022-02-21,1374.01,162.15,232.0,224.06,98.12,108.81,317.72,127.18,382.43,227.96,178.91,55.69,217.0,196.78,219.14,612.78,126.61
